date, DJ close, DJ % change, Unemployment, Unemployment % change, civilian rate, civilian % change, bank borrowing, bank borrowing % change
Fri May 22 22:00:00 EDT 1992,18640.50781,0.10000002190969565,7.6,0.0,66.6,0.0,459298.6,0.0
Sat May 23 22:00:00 EDT 1992,18659.1762975,0.10015010154382255,7.6,0.0,66.6,0.0,459298.6,0.0
Sun May 24 22:00:00 EDT 1992,18677.844784999998,0.10004990146590996,7.6,0.0,66.6,0.0,459298.6,0.0
Mon May 25 22:00:00 EDT 1992,18696.5132725,0.09994990168777555,7.6,0.0,66.6,0.0,459298.6,0.0
Tue May 26 22:00:00 EDT 1992,18715.18176,0.09985010160936238,7.6,0.0,66.6,0.0,459298.6,0.0
Wed May 27 22:00:00 EDT 1992,18733.89694,0.09999999059586605,7.6,0.0,66.6,0.0,466419.7,1.5504292850010941
Thu May 28 22:00:00 EDT 1992,18752.63084,0.10000001633404366,7.6,0.0,66.6,0.0,466419.7,0.0
Fri May 29 22:00:00 EDT 1992,18771.38347,0.09999999552062341,7.6,0.0,66.6,0.0,466419.7,0.0
Sat May 30 22:00:00 EDT 1992,18790.17363,0.10010002741689486,7.6,0.0,66.6,0.0,466419.7,0.0
Sun May 31 22:00:00 EDT 1992,18808.96379,0.09999992746208843,7.6,0.0,66.6,0.0,466419.7,0.0
Mon Jun 01 22:00:00 EDT 1992,18827.75395,0.09990002750702744,7.8,2.631578947368424,66.7,0.15015015015016298,466419.7,0.0
Tue Jun 02 22:00:00 EDT 1992,18846.58171,0.100000032133414,7.8,0.0,66.7,0.0,466419.7,0.0
Wed Jun 03 22:00:00 EDT 1992,18865.42829,0.09999999092674333,7.8,0.0,66.7,0.0,465059.3,-0.29166864092576344
Thu Jun 04 22:00:00 EDT 1992,18884.29372,0.10000000906420796,7.8,0.0,66.7,0.0,465059.3,0.0
Fri Jun 05 22:00:00 EDT 1992,18903.17801,0.09999998030108029,7.8,0.0,66.7,0.0,465059.3,0.0
Sat Jun 06 22:00:00 EDT 1992,18922.100096666665,0.10010002898272216,7.8,0.0,66.7,0.0,465059.3,0.0
Sun Jun 07 22:00:00 EDT 1992,18941.022183333334,0.09999992902480488,7.8,0.0,66.7,0.0,465059.3,0.0
Mon Jun 08 22:00:00 EDT 1992,18959.94427,0.09990002906662328,7.8,0.0,66.7,0.0,465059.3,0.0
Tue Jun 09 22:00:00 EDT 1992,18978.90422,0.10000003022160987,7.8,0.0,66.7,0.0,465059.3,0.0
Wed Jun 10 22:00:00 EDT 1992,18997.88312,0.09999997776477659,7.8,0.0,66.7,0.0,474469.9,2.023526892161932
Thu Jun 11 22:00:00 EDT 1992,19016.881,0.09999998357713144,7.8,0.0,66.7,0.0,474469.9,0.0
Fri Jun 12 22:00:00 EDT 1992,19035.89788,0.09999999474151003,7.8,0.0,66.7,0.0,474469.9,0.0
Sat Jun 13 22:00:00 EDT 1992,19054.95282,0.10010003268623423,7.8,0.0,66.7,0.0,474469.9,0.0
Sun Jun 14 22:00:00 EDT 1992,19074.00776,0.0999999327209135,7.8,0.0,66.7,0.0,474469.9,0.0
Mon Jun 15 22:00:00 EDT 1992,19093.0627,0.09990003275535088,7.8,0.0,66.7,0.0,474469.9,0.0
Tue Jun 16 22:00:00 EDT 1992,19112.15577,0.10000003823379593,7.8,0.0,66.7,0.0,474469.9,0.0
Wed Jun 17 22:00:00 EDT 1992,19131.26792,0.09999996980977514,7.8,0.0,66.7,0.0,459420.3,-3.171876656453873
Thu Jun 18 22:00:00 EDT 1992,19150.39919,0.10000001087226255,7.8,0.0,66.7,0.0,459420.3,0.0
Fri Jun 19 22:00:00 EDT 1992,19169.54959,0.10000000422966968,7.8,0.0,66.7,0.0,459420.3,0.0
Sat Jun 20 22:00:00 EDT 1992,19188.738316666666,0.10010003926580106,7.8,0.0,66.7,0.0,459420.3,0.0
Sun Jun 21 22:00:00 EDT 1992,19207.927043333333,0.0999999392873087,7.8,0.0,66.7,0.0,459420.3,0.0
Mon Jun 22 22:00:00 EDT 1992,19227.11577,0.09990003930865204,7.8,0.0,66.7,0.0,459420.3,0.0
Tue Jun 23 22:00:00 EDT 1992,19246.34288,0.09999996999029777,7.8,0.0,66.7,0.0,459420.3,0.0
Wed Jun 24 22:00:00 EDT 1992,19265.58923,0.10000003699404765,7.8,0.0,66.7,0.0,457835.2,-0.3450217589427321
Thu Jun 25 22:00:00 EDT 1992,19284.85481,0.09999995209074286,7.8,0.0,66.7,0.0,457835.2,0.0
Fri Jun 26 22:00:00 EDT 1992,19304.13967,0.10000002691230919,7.8,0.0,66.7,0.0,457835.2,0.0
Sat Jun 27 22:00:00 EDT 1992,19323.46312,0.10010003206736985,7.8,0.0,66.7,0.0,457835.2,0.0
Sun Jun 28 22:00:00 EDT 1992,19342.78657,0.09999993210326714,7.8,0.0,66.7,0.0,457835.2,0.0
Mon Jun 29 22:00:00 EDT 1992,19362.11002,0.09990003213895704,7.8,0.0,66.7,0.0,457835.2,0.0
Tue Jun 30 22:00:00 EDT 1992,19381.47213,0.09999999989669622,7.8,0.0,66.7,0.0,457835.2,0.0
Wed Jul 01 22:00:00 EDT 1992,19400.8536,0.0999999890101241,7.7,-1.2820512820512775,66.7,0.0,467667.0,2.1474539310214653
Thu Jul 02 22:00:00 EDT 1992,19420.25446,0.10000003298824726,7.7,0.0,66.7,0.0,467667.0,0.0
Fri Jul 03 22:00:00 EDT 1992,19439.7038625,0.10015009092727686,7.7,0.0,66.7,0.0,467667.0,0.0
Sat Jul 04 22:00:00 EDT 1992,19459.153265,0.10004989087061603,7.7,0.0,66.7,0.0,467667.0,0.0
Sun Jul 05 22:00:00 EDT 1992,19478.602667500003,0.09994989111363153,7.7,0.0,66.7,0.0,467667.0,0.0
Mon Jul 06 22:00:00 EDT 1992,19498.05207,0.0998500910563252,7.7,0.0,66.7,0.0,467667.0,0.0
Tue Jul 07 22:00:00 EDT 1992,19517.55012,0.0999999893835463,7.7,0.0,66.7,0.0,467667.0,0.0
Wed Jul 08 22:00:00 EDT 1992,19537.06767,0.09999999938517122,7.7,0.0,66.7,0.0,458217.4,-2.020583021679951
Thu Jul 09 22:00:00 EDT 1992,19556.60474,0.10000001192603994,7.7,0.0,66.7,0.0,458217.4,0.0
Fri Jul 10 22:00:00 EDT 1992,19576.16135,0.1000000268962824,7.7,0.0,66.7,0.0,458217.4,0.0
Sat Jul 11 22:00:00 EDT 1992,19595.757093333334,0.10010002974017745,7.7,0.0,66.7,0.0,458217.4,0.0
Sun Jul 12 22:00:00 EDT 1992,19615.352836666665,0.09999992978070822,7.7,0.0,66.7,0.0,458217.4,0.0
Mon Jul 13 22:00:00 EDT 1992,19634.94858,0.09990002982105481,7.7,0.0,66.7,0.0,458217.4,0.0
Tue Jul 14 22:00:00 EDT 1992,19654.58353,0.10000000723200092,7.7,0.0,66.7,0.0,458217.4,0.0
Wed Jul 15 22:00:00 EDT 1992,19674.23811,0.0999999820398053,7.7,0.0,66.7,0.0,452877.2,-1.1654293355075585
Thu Jul 16 22:00:00 EDT 1992,19693.91235,0.10000000960647254,7.7,0.0,66.7,0.0,452877.2,0.0
Fri Jul 17 22:00:00 EDT 1992,19713.60626,0.09999998806738764,7.7,0.0,66.7,0.0,452877.2,0.0
Sat Jul 18 22:00:00 EDT 1992,19733.33958666667,0.10010003449601357,7.7,0.0,66.7,0.0,452877.2,0.0
Sun Jul 19 22:00:00 EDT 1992,19753.072913333337,0.09999993452705598,7.7,0.0,66.7,0.0,452877.2,0.0
Mon Jul 20 22:00:00 EDT 1992,19772.80624,0.09990003455788717,7.7,0.0,66.7,0.0,452877.2,0.0
Tue Jul 21 22:00:00 EDT 1992,19792.57905,0.10000001901600877,7.7,0.0,66.7,0.0,452877.2,0.0
Wed Jul 22 22:00:00 EDT 1992,19812.37163,0.1000000047997847,7.7,0.0,66.7,0.0,462140.3,2.0453889045418885
Thu Jul 23 22:00:00 EDT 1992,19832.184,0.09999999177281557,7.7,0.0,66.7,0.0,462140.3,0.0
Fri Jul 24 22:00:00 EDT 1992,19852.01618,0.0999999798307519,7.7,0.0,66.7,0.0,462140.3,0.0
Sat Jul 25 22:00:00 EDT 1992,19871.888056666667,0.10010004266814959,7.7,0.0,66.7,0.0,462140.3,0.0
Sun Jul 26 22:00:00 EDT 1992,19891.759933333335,0.09999994268285592,7.7,0.0,66.7,0.0,462140.3,0.0
Mon Jul 27 22:00:00 EDT 1992,19911.63181,0.09990004269740008,7.7,0.0,66.7,0.0,462140.3,0.0
Tue Jul 28 22:00:00 EDT 1992,19931.54344,0.09999999090984765,7.7,0.0,66.7,0.0,462140.3,0.0
Wed Jul 29 22:00:00 EDT 1992,19951.47498,0.09999998274091394,7.7,0.0,66.7,0.0,444517.2,-3.8133657679280466
Thu Jul 30 22:00:00 EDT 1992,19971.42646,0.10000002516104563,7.7,0.0,66.7,0.0,444517.2,0.0
Fri Jul 31 22:00:00 EDT 1992,19991.39788,0.0999999676537961,7.7,0.0,66.7,0.0,444517.2,0.0
Sat Aug 01 22:00:00 EDT 1992,20011.409276666665,0.10010003695982139,7.6,-1.2987012987013056,66.6,-0.14992503748127214,444517.2,0.0
Sun Aug 02 22:00:00 EDT 1992,20031.420673333334,0.09999993698595684,7.6,0.0,66.6,0.0,444517.2,0.0
Mon Aug 03 22:00:00 EDT 1992,20051.43207,0.09990003701187784,7.6,0.0,66.6,0.0,444517.2,0.0
Tue Aug 04 22:00:00 EDT 1992,20071.4835,0.09999998967654547,7.6,0.0,66.6,0.0,444517.2,0.0
Wed Aug 05 22:00:00 EDT 1992,20091.55499,0.10000003238426342,7.6,0.0,66.6,0.0,465420.2,4.702405216266097
Thu Aug 06 22:00:00 EDT 1992,20111.64654,0.09999997516369939,7.6,0.0,66.6,0.0,465420.2,0.0
Fri Aug 07 22:00:00 EDT 1992,20131.75819,0.10000001720395647,7.6,0.0,66.6,0.0,465420.2,0.0
Sat Aug 08 22:00:00 EDT 1992,20151.910086666667,0.10010003337252626,7.6,0.0,66.6,0.0,465420.2,0.0
Sun Aug 09 22:00:00 EDT 1992,20172.061983333333,0.09999993340581453,7.6,0.0,66.6,0.0,465420.2,0.0
Mon Aug 10 22:00:00 EDT 1992,20192.21388,0.09990003343890325,7.6,0.0,66.6,0.0,465420.2,0.0
Tue Aug 11 22:00:00 EDT 1992,20212.40609,0.09999998078467792,7.6,0.0,66.6,0.0,465420.2,0.0
Wed Aug 12 22:00:00 EDT 1992,20232.6185,0.10000001934455538,7.6,0.0,66.6,0.0,459958.7,-1.173455728823115
Thu Aug 13 22:00:00 EDT 1992,20252.85112,0.10000000741376536,7.6,0.0,66.6,0.0,459958.7,0.0
Fri Aug 14 22:00:00 EDT 1992,20273.10397,0.09999999446991818,7.6,0.0,66.6,0.0,459958.7,0.0
Sat Aug 15 22:00:00 EDT 1992,20293.397353333334,0.10010003087521098,7.6,0.0,66.6,0.0,459958.7,0.0
Sun Aug 16 22:00:00 EDT 1992,20313.690736666667,0.09999993091349138,7.6,0.0,66.6,0.0,459958.7,0.0
Mon Aug 17 22:00:00 EDT 1992,20333.98412,0.09990003095155728,7.6,0.0,66.6,0.0,459958.7,0.0
Tue Aug 18 22:00:00 EDT 1992,20354.3181,0.09999997973835059,7.6,0.0,66.6,0.0,459958.7,0.0
Wed Aug 19 22:00:00 EDT 1992,20374.67242,0.10000000933462148,7.6,0.0,66.6,0.0,462567.0,0.5670726523924841
Thu Aug 20 22:00:00 EDT 1992,20395.04709,0.09999998812251364,7.6,0.0,66.6,0.0,462567.0,0.0
Fri Aug 21 22:00:00 EDT 1992,20415.44214,0.10000001426816599,7.6,0.0,66.6,0.0,462567.0,0.0
Sat Aug 22 22:00:00 EDT 1992,20435.87800333333,0.10010002817079443,7.6,0.0,66.6,0.0,462567.0,0.0
Sun Aug 23 22:00:00 EDT 1992,20456.313866666664,0.09999992821448096,7.6,0.0,66.6,0.0,462567.0,0.0
Mon Aug 24 22:00:00 EDT 1992,20476.74973,0.09990002825795456,7.6,0.0,66.6,0.0,462567.0,0.0
Tue Aug 25 22:00:00 EDT 1992,20497.22648,0.10000000131857661,7.6,0.0,66.6,0.0,462567.0,0.0
Wed Aug 26 22:00:00 EDT 1992,20517.72371,0.10000001717304152,7.6,0.0,66.6,0.0,458296.1,-0.9233040835165551
Thu Aug 27 22:00:00 EDT 1992,20538.24143,0.0999999819180713,7.6,0.0,66.6,0.0,458296.1,0.0
Fri Aug 28 22:00:00 EDT 1992,20558.77968,0.1000000417270459,7.6,0.0,66.6,0.0,458296.1,0.0
Sat Aug 29 22:00:00 EDT 1992,20579.359023333334,0.10010002370595321,7.6,0.0,66.6,0.0,458296.1,0.0
Sun Aug 30 22:00:00 EDT 1992,20599.93836666667,0.09999992375856497,7.6,0.0,66.6,0.0,458296.1,0.0
Mon Aug 31 22:00:00 EDT 1992,20620.51771,0.09990002381090159,7.6,0.0,66.6,0.0,458296.1,0.0
Tue Sep 01 22:00:00 EDT 1992,20641.13823,0.1000000111054457,7.6,0.0,66.5,-0.15015015015014163,458296.1,0.0
Wed Sep 02 22:00:00 EDT 1992,20661.77937,0.10000000857510716,7.6,0.0,66.5,0.0,476942.5,4.068635975737089
Thu Sep 03 22:00:00 EDT 1992,20682.44115,0.1000000030491011,7.6,0.0,66.5,0.0,476942.5,0.0
Fri Sep 04 22:00:00 EDT 1992,20703.12359,0.09999999443973033,7.6,0.0,66.5,0.0,476942.5,0.0
Sat Sep 05 22:00:00 EDT 1992,20723.857787499997,0.10015009285851498,7.6,0.0,66.5,0.0,476942.5,0.0
Sun Sep 06 22:00:00 EDT 1992,20744.591985,0.10004989279799052,7.6,0.0,66.5,0.0,476942.5,0.0
Mon Sep 07 22:00:00 EDT 1992,20765.3261825,0.09994989303715512,7.6,0.0,66.5,0.0,476942.5,0.0
Tue Sep 08 22:00:00 EDT 1992,20786.06038,0.09985009297601058,7.6,0.0,66.5,0.0,476942.5,0.0
Wed Sep 09 22:00:00 EDT 1992,20806.84644,0.09999999817186223,7.6,0.0,66.5,0.0,460416.8,-3.4649250171666424
Thu Sep 10 22:00:00 EDT 1992,20827.65329,0.10000001710973944,7.6,0.0,66.5,0.0,460416.8,0.0
Fri Sep 11 22:00:00 EDT 1992,20848.48094,0.09999998420370722,7.6,0.0,66.5,0.0,460416.8,0.0
Sat Sep 12 22:00:00 EDT 1992,20869.350276666668,0.1001000347542186,7.6,0.0,66.5,0.0,460416.8,0.0
Sun Sep 13 22:00:00 EDT 1992,20890.219613333335,0.09999993478474486,7.6,0.0,66.5,0.0,460416.8,0.0
Mon Sep 14 22:00:00 EDT 1992,20911.08895,0.09990003481507985,7.6,0.0,66.5,0.0,460416.8,0.0
Tue Sep 15 22:00:00 EDT 1992,20932.00004,0.1000000050212487,7.6,0.0,66.5,0.0,460416.8,0.0
Wed Sep 16 22:00:00 EDT 1992,20952.93204,0.09999999980890838,7.6,0.0,66.5,0.0,478643.4,3.9587174056203067
Thu Sep 17 22:00:00 EDT 1992,20973.88497,0.0999999902638899,7.6,0.0,66.5,0.0,478643.4,0.0
Fri Sep 18 22:00:00 EDT 1992,20994.85886,0.1000000239822099,7.6,0.0,66.5,0.0,478643.4,0.0
Sat Sep 19 22:00:00 EDT 1992,21015.87472,0.10010002991751249,7.6,0.0,66.5,0.0,478643.4,0.0
Sun Sep 20 22:00:00 EDT 1992,21036.89058,0.09999992995770733,7.6,0.0,66.5,0.0,478643.4,0.0
Mon Sep 21 22:00:00 EDT 1992,21057.90644,0.09990002999768191,7.6,0.0,66.5,0.0,478643.4,0.0
Tue Sep 22 22:00:00 EDT 1992,21078.96435,0.10000001690576198,7.6,0.0,66.5,0.0,478643.4,0.0
Wed Sep 23 22:00:00 EDT 1992,21100.04331,0.09999997936332462,7.6,0.0,66.5,0.0,455985.0,-4.733879125879522
Thu Sep 24 22:00:00 EDT 1992,21121.14336,0.10000003170608315,7.6,0.0,66.5,0.0,455985.0,0.0
Fri Sep 25 22:00:00 EDT 1992,21142.2645,0.09999998409178415,7.6,0.0,66.5,0.0,455985.0,0.0
Sat Sep 26 22:00:00 EDT 1992,21163.427913333333,0.10010003106967016,7.6,0.0,66.5,0.0,455985.0,0.0
Sun Sep 27 22:00:00 EDT 1992,21184.59132666667,0.09999993110757903,7.6,0.0,66.5,0.0,455985.0,0.0
Mon Sep 28 22:00:00 EDT 1992,21205.75474,0.09990003114524015,7.6,0.0,66.5,0.0,455985.0,0.0
Tue Sep 29 22:00:00 EDT 1992,21226.96049,0.09999997764758167,7.6,0.0,66.5,0.0,455985.0,0.0
Wed Sep 30 22:00:00 EDT 1992,21248.18746,0.10000004480151414,7.6,0.0,66.5,0.0,467184.2,2.456045703257785
Thu Oct 01 22:00:00 EDT 1992,21269.43564,0.0999999648911168,7.3,-3.947368421052629,66.2,-0.4511278195488679,467184.2,0.0
Fri Oct 02 22:00:00 EDT 1992,21290.70508,0.10000002049889854,7.3,0.0,66.2,0.0,467184.2,0.0
Sat Oct 03 22:00:00 EDT 1992,21312.017083333332,0.1001000354532765,7.3,0.0,66.2,0.0,467184.2,0.0
Sun Oct 04 22:00:00 EDT 1992,21333.329086666665,0.09999993548240535,7.3,0.0,66.2,0.0,467184.2,0.0
Mon Oct 05 22:00:00 EDT 1992,21354.64109,0.09990003551136417,7.3,0.0,66.2,0.0,467184.2,0.0
Tue Oct 06 22:00:00 EDT 1992,21375.99573,0.09999999489571258,7.3,0.0,66.2,0.0,467184.2,0.0
Wed Oct 07 22:00:00 EDT 1992,21397.37172,0.0999999731942333,7.3,0.0,66.2,0.0,455102.4,-2.5860891699676465
Thu Oct 08 22:00:00 EDT 1992,21418.7691,0.10000003869635145,7.3,0.0,66.2,0.0,455102.4,0.0
Fri Oct 09 22:00:00 EDT 1992,21440.18786,0.09999995751388364,7.3,0.0,66.2,0.0,455102.4,0.0
Sat Oct 10 22:00:00 EDT 1992,21461.649496666665,0.1001000401993068,7.3,0.0,66.2,0.0,455102.4,0.0
Sun Oct 11 22:00:00 EDT 1992,21483.111133333332,0.09999994021894834,7.3,0.0,66.2,0.0,455102.4,0.0
Mon Oct 12 22:00:00 EDT 1992,21504.57277,0.0999000402384312,7.3,0.0,66.2,0.0,455102.4,0.0
Tue Oct 13 22:00:00 EDT 1992,21526.07734,0.09999998711902318,7.3,0.0,66.2,0.0,455102.4,0.0
Wed Oct 14 22:00:00 EDT 1992,21547.60342,0.1000000123571034,7.3,0.0,66.2,0.0,470593.4,3.4038493314911107
Thu Oct 15 22:00:00 EDT 1992,21569.15102,0.09999998412817315,7.3,0.0,66.2,0.0,470593.4,0.0
Fri Oct 16 22:00:00 EDT 1992,21590.72017,0.09999999527102088,7.3,0.0,66.2,0.0,470593.4,0.0
Sat Oct 17 22:00:00 EDT 1992,21612.33249,0.10010004219326686,7.3,0.0,66.2,0.0,470593.4,0.0
Sun Oct 18 22:00:00 EDT 1992,21633.94481,0.0999999422089225,7.3,0.0,66.2,0.0,470593.4,0.0
Mon Oct 19 22:00:00 EDT 1992,21655.55713,0.09990004222443138,7.3,0.0,66.2,0.0,470593.4,0.0
Tue Oct 20 22:00:00 EDT 1992,21677.21269,0.10000001325294575,7.3,0.0,66.2,0.0,470593.4,0.0
Wed Oct 21 22:00:00 EDT 1992,21698.8899,0.09999998759064634,7.3,0.0,66.2,0.0,457401.6,-2.8032267345865978
Thu Oct 22 22:00:00 EDT 1992,21720.58879,0.10000000046086831,7.3,0.0,66.2,0.0,457401.6,0.0
Fri Oct 23 22:00:00 EDT 1992,21742.30938,0.10000000557073836,7.3,0.0,66.2,0.0,457401.6,0.0
Sat Oct 24 22:00:00 EDT 1992,21764.073436666666,0.10010002289217207,7.3,0.0,66.2,0.0,457401.6,0.0
Sun Oct 25 22:00:00 EST 1992,21785.837493333333,0.09999992294641057,7.3,0.0,66.2,0.0,457401.6,0.0
Mon Oct 26 22:00:00 EST 1992,21807.60155,0.09990002300038672,7.3,0.0,66.2,0.0,457401.6,0.0
Tue Oct 27 22:00:00 EST 1992,21829.40916,0.10000003874795595,7.3,0.0,66.2,0.0,457401.6,0.0
Wed Oct 28 22:00:00 EST 1992,21851.23857,0.10000000384802947,7.3,0.0,66.2,0.0,455708.2,-0.3702217045152367
Thu Oct 29 22:00:00 EST 1992,21873.0898,0.09999996078025619,7.3,0.0,66.2,0.0,455708.2,0.0
Fri Oct 30 22:00:00 EST 1992,21894.96289,0.1000000009143533,7.3,0.0,66.2,0.0,455708.2,0.0
Sat Oct 31 22:00:00 EST 1992,21916.879756666665,0.10010004025481345,7.3,0.0,66.2,0.0,455708.2,0.0
Sun Nov 01 22:00:00 EST 1992,21938.79662333333,0.09999994027434404,7.4,1.3698630136986376,66.3,0.15105740181268024,455708.2,0.0
Mon Nov 02 22:00:00 EST 1992,21960.71349,0.09990004029371627,7.4,0.0,66.3,0.0,455708.2,0.0
Tue Nov 03 22:00:00 EST 1992,21982.6742,0.09999998410799822,7.4,0.0,66.3,0.0,455708.2,0.0
Wed Nov 04 22:00:00 EST 1992,22004.65688,0.10000002638440296,7.4,0.0,66.3,0.0,456842.4,0.24888733623841128
Thu Nov 05 22:00:00 EST 1992,22026.66153,0.09999996873390278,7.4,0.0,66.3,0.0,456842.4,0.0
Fri Nov 06 22:00:00 EST 1992,22048.6882,0.10000003845339554,7.4,0.0,66.3,0.0,456842.4,0.0
Sat Nov 07 22:00:00 EST 1992,22070.758943333334,0.10010002923137018,7.4,0.0,66.3,0.0,456842.4,0.0
Sun Nov 08 22:00:00 EST 1992,22092.829686666668,0.09999992927293662,7.4,0.0,66.3,0.0,456842.4,0.0
Mon Nov 09 22:00:00 EST 1992,22114.90043,0.09990002931427869,7.4,0.0,66.3,0.0,456842.4,0.0
Tue Nov 10 22:00:00 EST 1992,22137.01533,0.09999999805559535,7.4,0.0,66.3,0.0,456842.4,0.0
Wed Nov 11 22:00:00 EST 1992,22159.15234,0.09999997592269,7.4,0.0,66.3,0.0,475555.9,4.096270398719558
Thu Nov 12 22:00:00 EST 1992,22181.3115,0.10000003456810588,7.4,0.0,66.3,0.0,475555.9,0.0
Fri Nov 13 22:00:00 EST 1992,22203.49281,0.09999999323755018,7.4,0.0,66.3,0.0,475555.9,0.0
Sat Nov 14 22:00:00 EST 1992,22225.718513333333,0.10010003166404302,7.4,0.0,66.3,0.0,475555.9,0.0
Sun Nov 15 22:00:00 EST 1992,22247.944216666667,0.09999993170074653,7.4,0.0,66.3,0.0,475555.9,0.0
Mon Nov 16 22:00:00 EST 1992,22270.16992,0.09990003173724028,7.4,0.0,66.3,0.0,475555.9,0.0
Tue Nov 17 22:00:00 EST 1992,22292.44009,0.10000000035922393,7.4,0.0,66.3,0.0,475555.9,0.0
Wed Nov 18 22:00:00 EST 1992,22314.73253,0.09999999959628054,7.4,0.0,66.3,0.0,462397.0,-2.7670564070385884
Thu Nov 19 22:00:00 EST 1992,22337.04726,0.09999998866219095,7.4,0.0,66.3,0.0,462397.0,0.0
Fri Nov 20 22:00:00 EST 1992,22359.38431,0.10000001226662539,7.4,0.0,66.3,0.0,462397.0,0.0
Sat Nov 21 22:00:00 EST 1992,22381.76606,0.1001000282015389,7.4,0.0,66.3,0.0,462397.0,0.0
Sun Nov 22 22:00:00 EST 1992,22404.147810000002,0.09999992824516396,7.4,0.0,66.3,0.0,462397.0,0.0
Mon Nov 23 22:00:00 EST 1992,22426.52956,0.09990002828854229,7.4,0.0,66.3,0.0,462397.0,0.0
Tue Nov 24 22:00:00 EST 1992,22448.95609,0.1000000019619649,7.4,0.0,66.3,0.0,462397.0,0.0
Wed Nov 25 22:00:00 EST 1992,22471.40505,0.10000001741729779,7.4,0.0,66.3,0.0,461230.8,-0.2522075186473986
Thu Nov 26 22:00:00 EST 1992,22493.887690000003,0.10004999665119735,7.4,0.0,66.3,0.0,461230.8,0.0
Fri Nov 27 22:00:00 EST 1992,22516.37033,0.09994999668284711,7.4,0.0,66.3,0.0,461230.8,0.0
Sat Nov 28 22:00:00 EST 1992,22538.909223333336,0.10010002945858579,7.4,0.0,66.3,0.0,461230.8,0.0
Sun Nov 29 22:00:00 EST 1992,22561.448116666666,0.0999999294996819,7.4,0.0,66.3,0.0,461230.8,0.0
Mon Nov 30 22:00:00 EST 1992,22583.98701,0.09990002954058728,7.4,0.0,66.3,0.0,461230.8,0.0
Tue Dec 01 22:00:00 EST 1992,22606.571,0.10000001323946554,7.4,0.0,66.3,0.0,461230.8,0.0
Wed Dec 02 22:00:00 EST 1992,22629.17757,0.09999999557650703,7.4,0.0,66.3,0.0,463032.8,0.39069376980028225
Thu Dec 03 22:00:00 EST 1992,22651.80675,0.1000000107383483,7.4,0.0,66.3,0.0,463032.8,0.0
Fri Dec 04 22:00:00 EST 1992,22674.45855,0.0999999702010509,7.4,0.0,66.3,0.0,463032.8,0.0
Sat Dec 05 22:00:00 EST 1992,22697.155693333334,0.10010004553486761,7.4,0.0,66.3,0.0,463032.8,0.0
Sun Dec 06 22:00:00 EST 1992,22719.852836666665,0.09999994554382734,7.4,0.0,66.3,0.0,463032.8,0.0
Mon Dec 07 22:00:00 EST 1992,22742.54998,0.09990004555269243,7.4,0.0,66.3,0.0,463032.8,0.0
Tue Dec 08 22:00:00 EST 1992,22765.29253,0.10000000008793661,7.4,0.0,66.3,0.0,463032.8,0.0
Wed Dec 09 22:00:00 EST 1992,22788.05782,0.09999998888660451,7.4,0.0,66.3,0.0,477767.3,3.1821719757218063
Thu Dec 10 22:00:00 EST 1992,22810.84588,0.10000000956640959,7.4,0.0,66.3,0.0,477767.3,0.0
Fri Dec 11 22:00:00 EST 1992,22833.65672,0.09999997422278091,7.4,0.0,66.3,0.0,477767.3,0.0
Sat Dec 12 22:00:00 EST 1992,22856.51322,0.10010004214516233,7.4,0.0,66.3,0.0,477767.3,0.0
Sun Dec 13 22:00:00 EST 1992,22879.369720000002,0.09999994216091411,7.4,0.0,66.3,0.0,477767.3,0.0
Mon Dec 14 22:00:00 EST 1992,22902.22622,0.09990004217650297,7.4,0.0,66.3,0.0,477767.3,0.0
Tue Dec 15 22:00:00 EST 1992,22925.12844,0.09999997284106796,7.4,0.0,66.3,0.0,477767.3,0.0
Wed Dec 16 22:00:00 EST 1992,22948.05357,0.1000000068047585,7.4,0.0,66.3,0.0,464731.6,-2.728462161391123
Thu Dec 17 22:00:00 EST 1992,22971.00162,0.09999998444312093,7.4,0.0,66.3,0.0,464731.6,0.0
Fri Dec 18 22:00:00 EST 1992,22993.97263,0.1000000364807824,7.4,0.0,66.3,0.0,464731.6,0.0
Sat Dec 19 22:00:00 EST 1992,23016.989603333335,0.10010002927160588,7.4,0.0,66.3,0.0,464731.6,0.0
Sun Dec 20 22:00:00 EST 1992,23040.006576666667,0.0999999293130761,7.4,0.0,66.3,0.0,464731.6,0.0
Mon Dec 21 22:00:00 EST 1992,23063.02355,0.09990002935435378,7.4,0.0,66.3,0.0,464731.6,0.0
Tue Dec 22 22:00:00 EST 1992,23086.08657,0.09999998460738586,7.4,0.0,66.3,0.0,464731.6,0.0
Wed Dec 23 22:00:00 EST 1992,23109.17266,0.10000001485743668,7.4,0.0,66.3,0.0,462603.3,-0.457963263096374
Thu Dec 24 22:00:00 EST 1992,23132.28183,0.09999998848941795,7.4,0.0,66.3,0.0,462603.3,0.0
Fri Dec 25 22:00:00 EST 1992,23155.4488325,0.10015009617405518,7.4,0.0,66.3,0.0,462603.3,0.0
Sat Dec 26 22:00:00 EST 1992,23178.615835,0.1000498961068978,7.4,0.0,66.3,0.0,462603.3,0.0
Sun Dec 27 22:00:00 EST 1992,23201.782837500003,0.09994989633945123,7.4,0.0,66.3,0.0,462603.3,0.0
Mon Dec 28 22:00:00 EST 1992,23224.94984,0.09985009627171709,7.4,0.0,66.3,0.0,462603.3,0.0
